Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Cluster,PCA1,PCA2
41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,42,2299,1,0,0,0,0,0,0,1,0,0,51,39,0,1,-1.541830752395775,0.25529432279452796
28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,37,2624,0,0,0,1,0,0,0,1,0,0,46,40,0,1,-2.7893409033952103,-0.8287001236125845
37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,44,2217,0,0,0,1,0,0,0,0,0,1,28,17,0,1,-2.521361119079522,-1.4439496169078156
64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,49,2193,0,1,0,0,0,0,0,1,0,0,790,775,0,2,1.3730157400656615,0.5971580525552963
55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,64,2232,0,0,0,1,0,0,0,0,1,0,119,108,0,1,-1.102997354785145,-0.5011037531960643
84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,48,2427,0,0,0,1,0,0,0,1,0,0,1555,1479,3,0,3.6628773599039643,-0.39033322808697546
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,31,2519,0,1,0,0,0,0,0,1,0,0,30,26,0,1,-2.853712906233575,-1.3019405502567238
44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,68,2371,0,0,1,0,0,0,0,1,0,0,145,138,0,1,-2.0172859303590944,0.6723772846127029
25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,36,2321,0,0,1,0,0,0,1,0,0,0,18,15,0,1,-2.8008024470924076,-1.431977004678333
59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,53,2428,0,1,0,0,0,0,0,0,0,1,62,53,0,1,-2.430135703929427,-0.25263527407453223
76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,58,2195,0,0,1,0,0,0,0,1,0,0,833,767,1,3,3.5642390657626866,-0.4589274587945059
66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,73,2229,0,0,0,1,0,0,0,0,1,0,666,621,0,0,1.1496095364744172,-2.0954690351870218
27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,42,2853,0,0,0,1,0,0,0,0,0,1,306,261,0,1,-1.611148134479822,0.522304326339807
1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,49,2201,1,0,0,0,0,0,0,1,0,0,7,6,0,1,-4.976327813525218,3.9200069425555752
7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,28,2732,0,0,1,0,0,0,1,0,0,0,79,39,0,1,-2.6620877646417003,-0.08991200558052738
40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,52,2609,0,0,0,1,0,0,0,1,0,0,17,13,0,1,-2.547258402573979,-0.836108712291711
20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,2256,0,0,0,1,0,0,0,0,0,1,9,8,0,1,-3.1805460084439474,-1.3545586561297611
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,45,2195,0,1,0,0,0,0,0,1,0,0,954,935,1,2,1.2282694456989898,2.2240961830047223
69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,55,2465,0,1,0,0,0,0,0,0,0,1,1492,1448,2,0,1.8601950533047567,-0.9596407542363373
67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,68,2507,0,1,0,0,0,0,0,1,0,0,962,932,1,2,1.9066497336611974,2.645189373557828
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,53,2651,0,1,0,0,0,0,0,0,0,1,1502,1475,1,0,4.016208314689865,1.8784409273882554
74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,48,2449,0,1,0,0,0,0,0,1,0,0,789,718,0,3,2.285380641268089,0.1495145988794354
68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,57,2413,1,0,0,0,0,0,0,1,0,0,774,620,0,2,1.7704914574859323,1.6261501211149714
55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,50,2858,0,1,0,0,0,0,0,0,0,1,395,372,0,2,-1.0978014503669975,1.7300078902553855
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,2,0.5598800712066649,1.409973014377524
74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,45,2207,0,1,0,0,0,0,0,1,0,0,577,513,0,3,2.653737329241521,-0.28908212294746594
39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,44,2261,0,1,0,0,0,0,0,1,0,0,17,11,1,1,-2.7191310158371844,-0.5719883836495046
76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,51,2476,0,0,0,1,0,0,0,1,0,0,2153,2027,2,3,6.3007971234539,-1.8202779816132024
35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,47,2200,1,0,0,0,0,0,0,0,0,1,29,9,1,1,-2.4731820141428433,-0.3668279601313689
90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,37,2562,1,0,0,0,0,0,0,0,0,1,1728,1677,1,0,2.895259935480915,-0.5406774819195517
73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,38,2365,0,0,0,1,0,0,0,0,1,0,1767,1730,2,0,4.094668690245775,-0.25828983197310373
31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,60,2517,0,1,0,0,0,0,0,1,0,0,39,30,0,1,-2.9125386905771258,0.45956112193739185
47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,68,2274,0,0,1,0,0,0,0,1,0,0,60,37,0,1,-2.4004218282559653,0.0771607502056955
83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,45,2423,1,0,0,0,0,0,0,1,0,0,1835,1808,3,3,5.3562676782982725,-2.5197680298098146
53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,57,2802,0,1,0,0,0,0,0,0,0,1,661,529,0,2,-0.15225192513864522,4.386262770267707
19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,50,2665,0,0,0,1,0,0,0,1,0,0,52,20,0,1,-2.571578931971756,-0.5987060250253788
45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,72,2472,0,1,0,0,0,0,0,0,0,1,182,181,0,1,-1.4170338624132874,0.10482493557499131
85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,62,2167,0,0,1,0,0,1,0,0,0,0,1329,1275,0,0,2.7651955490479097,-0.8570010801482548
55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,76,2242,0,1,0,0,0,0,0,1,0,0,961,923,1,2,0.8985365429944071,-0.0825984111102127
64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,57,2682,0,0,1,0,0,0,0,0,1,0,810,795,0,2,1.9833203149629963,0.7181220448985621
38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,48,2831,0,0,1,0,0,0,0,1,0,0,216,186,1,1,-1.7757865487813418,0.35535167582427674
57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,54,2626,0,1,0,0,0,0,0,0,1,0,540,470,0,2,-0.7684420029668663,3.725735708296016
23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,52,2744,1,0,0,0,0,0,0,0,1,0,68,60,0,1,-2.6099326719347586,-0.6033993892620875
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,49,2647,0,1,0,0,0,0,0,1,0,0,1226,1166,1,2,0.9805651989176997,2.1645101125017066
37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,45,2354,0,1,0,0,0,0,0,0,1,0,20,10,1,1,-2.6077089774548567,-1.5325281948942824
40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,56,2703,0,1,0,0,0,0,0,1,0,0,89,79,0,1,-2.3469801024482453,1.0582167021960271
71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,42,2805,1,0,0,0,0,0,0,1,0,0,982,772,1,0,3.2276535361427214,-0.2200480374657842
46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,45,2371,0,1,0,0,0,0,0,1,0,0,335,308,0,2,-0.750736360929881,1.6293191671437406
78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,37,2848,0,0,0,1,0,0,0,1,0,0,1889,1648,1,3,5.672983285450018,-1.3238807191434672
49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,49,2839,1,0,0,0,0,1,0,0,0,0,1110,991,2,3,3.0800145967065,0.5880993008445186
37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,63,2806,0,1,0,0,0,0,0,0,0,1,37,36,0,1,-2.971450165665728,0.08557187775927365
39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,69,2502,0,0,0,1,0,0,0,0,1,0,438,391,0,2,0.04168856113998036,-0.003598621559771272
26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,69,2760,0,1,0,0,0,0,1,0,0,0,290,146,0,2,0.2028221357919282,-0.6362250884583922
33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,50,2631,1,0,0,0,0,0,0,1,0,0,39,34,0,1,-2.6774822998308214,-1.3754523963233443
57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,48,2742,0,1,0,0,0,0,0,0,0,1,492,488,1,2,-0.4415075487927527,1.5894423986478081
46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,51,2545,0,1,0,0,0,1,0,0,0,0,44,10,0,1,-1.9425430207907592,-0.4154109735298631
83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,48,2663,0,1,0,0,0,0,0,0,1,0,2136,1926,3,3,5.976825610428834,-0.9500472038829662
52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,49,2705,0,1,0,0,0,0,0,1,0,0,669,544,0,3,2.059390831658155,0.02723018680706152
15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,64,2456,0,1,0,0,0,0,0,1,0,0,14,11,0,1,-2.620242100343444,-1.4635504739024623
22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,49,2492,0,0,1,0,0,0,0,1,0,0,25,24,0,1,-3.1278771370338583,-1.0874252856101336
43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,47,2262,0,1,0,0,0,1,0,0,0,0,68,60,0,1,-2.084724610941392,-1.0734003046534053
42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,43,2363,0,0,1,0,0,0,0,0,0,1,10,5,0,1,-2.7523832484309927,-0.4591800074954549
48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,57,2237,0,0,1,0,0,0,0,0,0,1,61,60,0,1,-2.167785319192463,-0.3461353267131807
60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,66,2251,0,0,0,1,0,0,0,0,1,0,150,102,0,2,-0.5114587716326622,-0.25505804847580027
34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,42,2406,0,0,0,1,0,0,0,0,0,1,39,29,0,1,-2.872890852430624,-1.033777674884632
57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,54,2529,0,0,0,1,0,0,0,1,0,0,724,646,1,2,0.9718074938348417,2.3630598504223568
78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,74,2289,0,1,0,0,0,0,0,1,0,0,1641,1546,1,3,4.832841084783717,-2.3307173914604493
7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,42,2708,0,0,1,0,0,0,0,1,0,0,32,7,0,1,-2.8481763876002835,0.4493293825689469
94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,67,2641,0,0,0,1,0,0,0,1,0,0,2130,1958,3,0,5.005931727212699,-1.1912971179141372
23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,35,2290,0,1,0,0,0,1,0,0,0,0,27,17,0,1,-2.2198108412750686,-1.2258504288209067
44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,50,2648,1,0,0,0,0,0,0,1,0,0,261,212,0,2,-1.8122897054183613,1.87930639150501
71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,41,2764,0,1,0,0,0,0,0,1,0,0,1233,1161,1,3,3.524510299603799,-1.2684744464926223
60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,54,2525,0,0,0,1,0,0,0,1,0,0,778,724,0,2,0.6170995068832705,2.954040209923274
50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,44,2611,0,0,0,1,0,0,0,1,0,0,337,273,0,2,-1.3354896613428309,2.5293262695859773
81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,55,2196,0,1,0,0,0,0,0,0,0,1,1487,1473,2,0,2.846073234274383,-0.2788350523183583
65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,38,2325,0,1,0,0,0,0,0,1,0,0,1143,1097,4,2,1.7340640723887097,1.3694100369695716
59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,48,2501,0,0,0,1,0,0,0,1,0,0,1040,886,0,2,2.17167506802047,3.9305451248056222
65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,60,2308,0,1,0,0,0,0,0,0,0,1,650,644,0,2,1.1570630378200384,0.5866963570251494
64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,64,2742,0,0,1,0,0,0,0,0,1,0,1497,1454,0,0,3.2488713350632192,-0.7807874753534038
45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,55,2466,0,0,0,1,0,0,0,0,1,0,297,283,0,2,-1.052616642423307,1.190042733626457
74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,65,2394,0,0,0,1,0,1,0,0,0,0,783,746,0,3,3.5614768232924376,0.3632346174412447
59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,31,2328,0,1,0,0,0,1,0,0,0,0,262,250,0,1,-0.4387724914667383,-0.8140589803124607
27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,58,2594,0,0,1,0,0,0,0,0,0,1,54,51,0,1,-3.020155927367371,0.6998412535415689
47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,55,2430,0,0,0,1,0,0,0,1,0,0,358,268,0,2,0.30499569425550904,0.8161557223792689
46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,47,2178,0,1,0,0,0,1,0,0,0,0,39,34,0,1,-2.5483025908693238,-0.41305690351170005
40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,48,2494,0,1,0,0,0,0,0,1,0,0,75,48,0,1,-2.37160723825219,0.251175574102287
37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,36,2307,0,0,0,1,0,0,0,1,0,0,41,21,0,1,-2.167369333472893,-1.7256507013106157
81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,60,2592,0,1,0,0,0,0,0,0,1,0,1505,1367,0,0,4.525311079656494,-0.4579643870318565
46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,62,2547,0,0,0,1,0,0,0,0,1,0,309,221,0,2,-0.47045766285912227,1.1973410560966953
77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,52,2332,0,0,0,1,0,0,0,1,0,0,987,853,1,3,3.9739733960213006,0.3635685697562483
37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,43,2823,0,0,1,0,0,0,0,1,0,0,297,121,1,1,-1.588468757031807,1.140860158614117
18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,46,2251,0,1,0,0,0,0,1,0,0,0,46,42,0,1,-2.8223715121181705,-0.7610319836208109
72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,58,2659,0,1,0,0,0,0,0,0,1,0,1473,1268,0,2,2.3327680250056875,3.655319134796638
24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,38,2231,0,1,0,0,0,0,0,1,0,0,51,44,0,1,-2.0879143491552483,-1.085236793579585
45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,45,2436,0,1,0,0,0,0,0,0,0,1,152,134,0,1,-1.6904771088303896,-1.142307681638261
6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,38,2358,0,0,1,0,0,0,0,0,1,0,111,-151,0,1,-2.6025131693616967,-0.011120441022524434
71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,75,2383,0,0,0,1,0,0,0,0,0,1,1099,1002,1,3,2.6908364494198964,-0.8061745132908068
27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,41,2273,0,1,0,0,0,0,0,1,0,0,55,9,0,1,-2.23254723833468,-0.9468093049658416
48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,51,2723,0,1,0,0,0,0,0,1,0,0,316,316,0,2,-1.1620812673910637,1.5183928665227218
71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,58,2443,0,1,0,0,0,0,0,1,0,0,1232,1064,2,3,3.3528721114961195,1.1184992550887398
90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,72,2494,0,0,1,0,0,0,0,1,0,0,1331,1238,0,3,5.5598799981691265,-1.2473918653354605
88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,42,2839,0,1,0,0,0,0,0,0,1,0,769,694,3,0,1.4250014344153035,-0.20930860068811175
51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,45,2444,0,1,0,0,0,0,0,1,0,0,270,229,0,2,-0.08559534074712019,0.1867751020074528
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,3,3.5409840291129435,-2.4147915082381384
35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,37,2229,0,1,0,0,0,0,0,0,1,0,115,101,0,1,-1.6336432552814337,-1.1009173073376508
40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,68,2415,0,0,0,0,1,0,0,1,0,0,29,26,0,1,-2.069045366774202,-0.5105639551260214
39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,38,2849,0,0,1,0,0,0,0,1,0,0,263,227,0,1,-1.6677889362510423,0.4120086815232002
50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,58,2190,0,0,0,1,0,0,0,1,0,0,305,290,1,2,-0.8600813642098196,0.5032291466932096
43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,43,2744,0,1,0,0,0,0,0,0,1,0,339,237,0,2,-0.3477610941556116,1.1658680418756246
62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,71,2795,0,1,0,0,0,0,0,0,1,0,1144,1110,1,2,-0.32147608504203606,4.236401572445694
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0,1,-2.072072702730549,-1.4371140150924264
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,38,2625,0,0,1,0,0,0,1,0,0,0,19,14,0,1,-3.107867764755738,-1.2606758749753555
33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,45,2653,0,0,1,0,0,0,0,1,0,0,70,28,0,1,-2.027142242493753,-1.0366503211210918
26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,61,2663,0,1,0,0,0,1,0,0,0,0,24,18,0,1,-2.256929492473565,-0.554427962178756
50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,37,2533,0,1,0,0,0,0,0,0,0,1,399,388,0,2,0.4893159240519178,-0.7543095268090153
62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,44,2461,0,0,0,1,0,0,0,1,0,0,762,724,1,2,0.8267905124573477,2.1548812150275363
85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,58,2581,1,0,0,0,0,0,0,0,0,1,1301,1289,0,0,3.1730953479331254,-1.3220781431677597
76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,64,2615,0,0,0,1,0,0,0,0,0,1,1469,1455,0,0,3.1509115981805724,-0.9892503756257647
70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,27,2410,0,0,1,0,0,0,0,1,0,0,1118,978,0,0,3.131420121231321,-1.1987472563169426
18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,33,2757,0,0,0,1,0,0,0,1,0,0,17,6,0,1,-3.0884529552911024,-1.5119143838637805
69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,55,2312,0,1,0,0,0,0,0,1,0,0,221,215,0,2,-0.3423486183780739,-0.18939944398213812
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460,1365,1,0,2.9712857610968855,-0.5277054133646117
69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,58,2628,0,0,1,0,0,0,0,1,0,0,808,755,0,3,2.950693790162096,0.4930818696719694
38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,42,2592,0,1,0,0,0,0,0,1,0,0,70,37,1,1,-2.2121860086000584,-0.7094917901251566
62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,74,2221,0,0,1,0,0,0,0,0,0,1,605,576,0,0,1.4863519866677468,-0.7889964396305308
80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,57,2341,0,0,1,0,0,0,0,1,0,0,1900,1882,0,3,4.7201915974572595,-2.1861716897589947
33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,49,2427,0,0,1,0,0,0,0,0,1,0,119,107,0,1,-2.3126632034354055,0.30734424064023724
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,52,2800,0,0,0,1,0,0,0,1,0,0,498,410,0,2,-0.3328116435863917,2.6593086346385575
17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,28,2377,0,1,0,0,0,0,1,0,0,0,40,18,1,1,-2.8438879154980263,-0.9050892562811744
53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,46,2554,1,0,0,0,0,0,0,1,0,0,397,347,0,2,-1.0609260254816,2.854290014881992
52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,70,2857,0,0,0,1,0,1,0,0,0,0,911,883,0,0,2.3562583568400752,-0.05928971966202514
59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,43,2498,1,0,0,0,0,1,0,0,0,0,774,751,1,2,-0.5429641501830033,1.4848945765587722
75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,62,2822,0,0,1,0,0,0,0,0,1,0,1061,979,0,3,2.8350665993169257,-0.14178659014364078
47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,44,2393,0,0,1,0,0,0,0,1,0,0,389,363,0,2,-0.5040532012084019,1.1197797567249879
37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,47,2375,0,1,0,0,0,0,0,1,0,0,23,16,0,1,-2.6975909145980586,-1.25357675046473
41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,52,2344,1,0,0,0,0,0,0,0,1,0,182,177,0,1,-1.7948930931652958,-0.29016012348053527
67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,62,2206,0,1,0,0,0,0,0,1,0,0,221,191,0,2,-0.1913093472700093,-0.3834040121974115
57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,45,2220,0,0,1,0,0,0,0,1,0,0,220,203,0,2,-0.8026346961384665,0.3658617944954113
